File_name;Com_number;diff_V_B;diff_1_2;Overlapping;S_number_1;Signal_1;S_start_T_1;S_end_T_1;S_duration_1;S_Dur_ana_1;Signal_record_1;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;S_number_2;Signal_2;S_start_T_2;S_end_T_2;S_duration_2;S_Dur_ana_2;Signal_record_2;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
ZEWACT_071221_Exp45;VEC0044a;2770;2770;Yes;VEG0906;Gesture;205030;208360;3330;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0199;Vocalisation;207800;213320;5520;Include;Rumble;Audible;Ear;2;Yes;Neck;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044a;4436;4436;Yes;VEG0910;Gesture;195084;201907;6823;Include;Tail-Waggling;No;Unk;Yes;NA;VEV0198;Vocalisation;199520;206640;7120;Include;Rumble;Unk;Tail;5;No;NV;App_Undir;20_50;None;NV;NV;VA_front;Not in frame;Unk;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044a;5893;5893;Yes;VEG0911;Gesture;201907;208507;6600;Include;Tail-Stiff;No;Yes;Yes;NA;VEV0199;Vocalisation;207800;213320;5520;Include;Rumble;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;DM;46;Male;Travel;Af_Lit_Greet;More;Greet_rcp;KB;20;Female;0.21952885;Different;NA;215800;Time_ex_sgn;180560;Ch_rumble_time_inc;195900;Unk
ZEWACT_071221_Exp45;VEC0044b;4090;4090;Yes;VEG0924;Gesture;212710;219695;6985;Include;Ear-Spread;No;Yes;Yes;NA;VEV0207;Vocalisation;216800;220560;3760;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;215800;Time_ex_sgn;181920;Ch_rumble_time_inc;184200;Unk
ZEWACT_071221_Exp45;VEC0044b;2900;2900;Yes;VEG0929;Gesture;213900;218700;4800;Include;Back-Towards;No;Yes;Yes;NA;VEV0207;Vocalisation;216800;220560;3760;Include;Rumble;Visual;Rump;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;215800;Time_ex_sgn;181920;Ch_rumble_time_inc;184200;Unk
ZEWACT_081221_Exp47;VEC0046b;10750;10750;Yes;VEG0944;Gesture;153430;164489;11059;Include;Ear-Spread;Yes;NV;Yes;NA;VEV0212;Vocalisation;164180;164920;740;Include;Trumpet;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;Com goes from greeting to traveling so not sure when greeting signals end but not coded from when unsure;168250;Time_ex_rcp;141000;Unk;142350;Unk
ZEWACT_081221_Exp47;VEC0046b;431;431;Yes;VEG0945;Gesture;164489;168823;4334;Include;Ear-Slight-Spread;Yes;Yes;Yes;NA;VEV0213;Vocalisation;164920;169356;4436;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;Com goes from greeting to traveling so not sure when greeting signals end but not coded from when unsure;168250;Time_ex_rcp;141000;Unk;142350;Unk
ZEWACT_081221_Exp47;VEC0046b;12730;12730;Yes;VEG0949;Gesture;151450;164500;13050;Include;Tail-Waggling;Yes;NV;Yes;NA;VEV0212;Vocalisation;164180;164920;740;Include;Trumpet;Unk;Tail;17;No;NV;App_Undir;10_20;None;NV;NV;VA_90;Perpendicular;Unk;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;Com goes from greeting to traveling so not sure when greeting signals end but not coded from when unsure;168250;Time_ex_rcp;141000;Unk;142350;Unk
ZEWACT_081221_Exp47;VEC0046b;6683;6683;Yes;VEG0952;Gesture;158237;166275;8038;Include;Trunk-Shaking;Yes;Yes;Yes;NA;VEV0213;Vocalisation;164920;169356;4436;Include;Rumble;Visual;Trunk;6;No;NV;App_Undir;3_5;None;NV;NV;VA_front;In front;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;Com goes from greeting to traveling so not sure when greeting signals end but not coded from when unsure;168250;Time_ex_rcp;141000;Unk;142350;Unk
ZEWACT_081221_Exp48;VEC0047a;5750;5750;Yes;VEG0965;Gesture;180770;189830;9060;Include;Ear-Spread;No;Unk;Yes;NA;VEV0217;Vocalisation;186520;190400;3880;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;Not in frame;VA_front;HW;20;Female;Travel;Af_Lit_Greet;None;Greet_unc;KB;20;Female;0.375132225;Same;NA;187600;Exclude;173241;Unk;175722;Unk
ZEWACT_101221_Exp49;VEC0048a;6280;6280;Yes;VEG0978;Gesture;192000;199800;7800;Include;Back-Towards;Unk;Yes;Yes;NA;VEV0220;Vocalisation;198280;202840;4560;Include;Rumble;Visual;Rump;NV;No;NV;App_Undir;1_3;None;NV;NV;VA_front;Perpendicular;VA_90;HW;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.15680396;Different;NA;198800;Time_ex_rcp;169466;Rumble;168523;Ear-Flapping
ZEWACT_101221_Exp49;VEC0048a;5500;5500;Yes;VEG0979;Gesture;192780;201140;8360;Include;Head-Raise;Unk;Yes;Yes;NA;VEV0220;Vocalisation;198280;202840;4560;Include;Rumble;Visual;Head;NV;No;NV;App_Undir;1_3;None;NV;NV;VA_front;In front;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.15680396;Different;NA;198800;Time_ex_rcp;169466;Rumble;168523;Ear-Flapping
ZEWACT_101221_Exp49;VEC0048a;1659;1659;Yes;VEG0981;Gesture;196621;198641;2020;Include;Trunk-Reach;Unk;Yes;Yes;NA;VEV0220;Vocalisation;198280;202840;4560;Include;Rumble;Visual;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Body_front;VA_90;Perpendicular;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.15680396;Different;NA;198800;Time_ex_rcp;169466;Rumble;168523;Ear-Flapping
ZEWACT_101221_Exp49;VEC0048b;943;943;Yes;VEG0982;Gesture;168523;173440;4917;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0222;Vocalisation;169466;175080;5614;Include;Rumble;Audible;Ear;3;Unk;Neck;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;198800;Time_ex_sgn;182000;Unk;177600;Tail-Raise
ZEWACT_101221_Exp49;VEC0048b;2730;2730;Yes;VEG0991;Gesture;198510;203812;5302;Include;Ear-Spread;No;Yes;Yes;NA;VEV0224;Vocalisation;201240;206160;4920;Exclude_end;Rumble;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;VA_front;Perpendicular;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;HW;20;Female;0.15680396;Different;NA;198800;Time_ex_sgn;182000;Unk;177600;Tail-Raise
ZEWACT_111221_Exp52;VEC0050a;780;780;Yes;VEG1019;Gesture;202100;207000;4900;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0231;Vocalisation;202880;208698;5818;Include;Rumble;Audible;Ear;3;Yes;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;DM;46;Male;Travel;Af_Lit_Greet;None;Greet_unc;TT;40;Female;0.148925335;Different;NA;222100;Exclude;179700;Ch_rumble_time_inc;198000;Unk
ZEWACT_111221_Exp52;VEC0050b;500;500;Yes;VEG1026;Gesture;214700;217376;2676;Include;Ear-Flapping;No;Unk;Yes;NA;VEV0234;Vocalisation;215200;220440;5240;Include;Rumble;Audible;Ear;2;Yes;NV;App_Undir;10_20;None;B;NV;VA_front;Perpendicular;VA_90;TT;40;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;DM;46;Male;0.148925335;Different;NA;222100;Exclude;202880;Rumble;202100;Ear-Flapping
ZEWACT_121221_Exp53;VEC0051a;14080;14080;Yes;VEG1044;Gesture;199880;215000;15120;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0240;Vocalisation;213960;220341;6381;Include;Rumble;Audible;Ear;9;Yes;Neck;App_Undir;10_20;None;B;NV;VA_90;Not in frame;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.21952885;Different;NA;202200;Exclude;163440;Ch_rumble_time_ex;183200;Unk
ZEWACT_121221_Exp53;VEC0051a;148;148;Yes;VEG1058;Gesture;202772;205145;2373;Include;Trunk-Side-Swinging;No;Unk;Yes;NA;VEV0239;Vocalisation;202920;207289;4369;Exclude_end;Rumble;Visual;Trunk;1;No;NV;App_Undir;10_20;None;NV;NV;VA_90;Not in frame;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0.21952885;Different;NA;202200;Exclude;163440;Ch_rumble_time_ex;183200;Unk
ZEWACT_151121_Exp12_LG1;VEC0011b;1330;1330;Yes;VEG1076;Gesture;296710;299200;2490;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0033;Vocalisation;298040;301120;3080;Include;Rumble;Audible;Ear;1;Yes;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;TT;40;Female;Drinking;Af_Lit_Greet;None;Greet_unc;MN;26;Male;0.178494222;Different;NA;320280;Time_ex_amb;324240;Unk;293684;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012b;11187;11187;Yes;VEG1102;Gesture;247793;259640;11847;Include;Tail-Raise;No;Yes;Yes;NA;VEV0035;Vocalisation;258980;263004;4024;Include;Rumble;Unk;Tail;NV;No;NV;App_Undir;50_100;None;NV;NV;VA_front;In front;VA_front;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_161121_Exp13_LG1;VEC0012b;1177;1177;Yes;VEG1105;Gesture;287743;291343;3600;Include;Tail-on-Side;No;Yes;Yes;NA;VEV0047;Vocalisation;288920;292160;3240;Include;Rumble;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_front;In front;No_VA;HW;20;Female;Rest;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.375132225;Same;NA;288873;Goal_sgn;273040;Rumble;254640;Ear-Flapping
ZEWACT_121221_Exp53;VEC0051b;3600;3600;Yes;VEG1109;Gesture;207840;213120;5280;Include;Ear-Spread;No;Yes;Yes;NA;VEV0247;Vocalisation;211440;216789;5349;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;DM;46;Male;0.21952885;Different;NA;202200;Exclude;166080;Rumble;169000;Unk
ZEWACT_191121_Exp19_LG1;VEC0018a;1345;1345;Yes;VEG1146;Gesture;315455;318165;2710;Include;Tail-Stiff;No;Yes;Yes;NA;VEV0068;Vocalisation;316800;321840;5040;Include;Rumble;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;Unk;DM;46;Male;Travel;Af_Lit_Greet;Urinating;Greet_rcp;KB;20;Female;0.21952885;Different;NA;329300;Time_ex_sgn;323544;Ch_rumble_time_inc;306500;Ears-Stiff
ZEWACT_131221_Exp55;VEC0053a;574;574;Yes;VEG1167;Gesture;194486;196740;2254;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0257;Vocalisation;195060;200100;5040;Include;Rumble;Audible;Ear;2;Yes;Neck;App_Undir;0_1;None;B;NV;No_VA;Perpendicular;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;3253;3253;Yes;VEG1169;Gesture;198248;201888;3640;Include;Ear-Flapping;No;NV;Yes;NA;VEV0258;Vocalisation;201501;203000;1499;Include;Trumpet;Audible;Ear;2;Yes;Neck;App_Undir;0_1;None;B;NV;VA_front;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;3360;3360;Yes;VEG1170;Gesture;201920;207640;5720;Include;Ear-Spread;No;Yes;Yes;NA;VEV0259;Vocalisation;205280;211340;6060;Exclude_end;Rumble;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;No_VA;Behind;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;2017;2017;Yes;VEG1172;Gesture;211428;216240;4812;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0260;Vocalisation;213445;219340;5895;Include;Rumble;Audible;Ear;4;Yes;Neck;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;266;266;Yes;VEG1176;Gesture;222774;224426;1652;Include;Ear-Flapping;No;NV;Yes;NA;VEV0261;Vocalisation;223040;224773;1733;Include;Trumpet;Audible;Ear;NV;No;Neck;App_Undir;0_1;None;B;NV;No_VA;Parallel;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;3118;3118;Yes;VEG1182;Gesture;171753;175439;3686;Include;Head-Raise;No;NV;Yes;NA;VEV0254;Vocalisation;174871;180303;5432;Include;Roar;Visual;Head;NV;No;NV;App_Undir;20_50;None;NV;NV;VA_90;Perpendicular;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;6964;6964;Yes;VEG1188;Gesture;188096;198589;10493;Include;Back-Towards;No;Yes;Yes;NA;VEV0257;Vocalisation;195060;200100;5040;Include;Rumble;Visual;Rump;NV;No;NV;App_Undir;0;None;NV;Body_front;VA_front;Parallel;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;5388;5388;Yes;VEG1189;Gesture;199892;209149;9257;Include;Back-Towards;No;Yes;Yes;NA;VEV0259;Vocalisation;205280;211340;6060;Exclude_end;Rumble;Visual;Rump;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;2513;2513;Yes;VEG1192;Gesture;187090;191150;4060;Include;Trunk-Side-Swinging;No;Yes;Yes;NA;VEV0256;Vocalisation;189603;193800;4197;Include;Rumble;Visual;Trunk;1;No;NV;App_Undir;0;None;NV;NV;VA_90;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;225;225;Yes;VEG1195;Gesture;213220;217297;4077;Include;Rubbing-Other;No;Yes;Yes;NA;VEV0260;Vocalisation;213445;219340;5895;Include;Rumble;Tactile;Head;NV;No;NV;App_Undir;0_1;None;NV;Trunk;VA_90;Parallel;VA_90;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;1559;1559;Yes;VEG1197;Gesture;173312;175200;1888;Include;Tail-on-Side;No;NV;Yes;NA;VEV0254;Vocalisation;174871;180303;5432;Include;Roar;Unk;Tail;NV;No;NV;App_Undir;20_50;None;NV;NV;VA_90;Perpendicular;Unk;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;1476;1476;Yes;VEG1199;Gesture;181280;182800;1520;Include;Tail-Raise;Unk;NV;Yes;NA;VEV0255;Vocalisation;182756;183676;920;Include;Trumpet;Unk;Tail;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;In front;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;1480;1480;Yes;VEG1203;Gesture;193580;198346;4766;Include;Tail-Touch;No;Yes;Yes;NA;VEV0257;Vocalisation;195060;200100;5040;Include;Rumble;Tactile;Tail;NV;No;NV;App_Undir;0;None;NV;Body_front;No_VA;Perpendicular;No_VA;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053a;1201;1201;Yes;VEG1204;Gesture;200300;202623;2323;Include;Tail-Touch;No;NV;Yes;NA;VEV0258;Vocalisation;201501;203000;1499;Include;Trumpet;Tactile;Tail;NV;No;NV;App_Undir;0_1;None;NV;Body_front;No_VA;Perpendicular;No_VA;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_131221_Exp55;VEC0053b;9376;9376;Yes;VEG1213;Gesture;216090;231700;15610;Include;Ear-Flapping;No;Unk;Yes;NA;VEV0270;Vocalisation;225466;231826;6360;Include;Rumble;Audible;Ear;9;Yes;Neck;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_131221_Exp55;VEC0053b;970;970;Yes;VEG1217;Gesture;197900;199760;1860;Include;Rubbing-Other;No;Yes;Yes;NA;VEV0267;Vocalisation;198870;204840;5970;Include;Rumble;Tactile;Face;NV;No;NV;App_Undir;0_1;None;NV;Face;VA_90;Parallel;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_131221_Exp55;VEC0053b;10188;10188;Yes;VEG1228;Gesture;198612;210200;11588;Include;Tail-Waggling;No;NV;Yes;NA;VEV0268;Vocalisation;208800;210700;1900;Exclude_end;Roar;Unk;Tail;8;No;NV;App_Undir;0_1;None;NV;NV;VA_front;Perpendicular;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_131221_Exp55;VEC0053b;4836;4836;Yes;VEG1232;Gesture;220630;228290;7660;Exclude_end;Tail-Raise;No;Unk;Yes;NA;VEV0270;Vocalisation;225466;231826;6360;Include;Rumble;Unk;Tail;NV;No;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;MN;26;Male;0.160529737;Same;NA;187298;Goal_sgn;182756;Trumpet;173312;Unk
ZEWACT_151221_Exp57;VEC0055b;3640;3640;Yes;VEG1250;Gesture;236520;240400;3880;Include;Ears-Stiff;No;Yes;Yes;NA;VEV0278;Vocalisation;240160;244703;4543;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;Not in frame;Out_of_sight;HW;20;Female;Travel;Af_Lit_Greet;None;Greet_unc;DM;46;Male;0.15680396;Different;NA;254460;Exclude;203283;Rumble;215800;Unk
ZEWACT_151221_Exp58;VEC0056a;14354;14354;Yes;VEG1273;Gesture;285766;303560;17794;Include;Ear-Spread;No;Unk;Yes;NA;VEV0281;Vocalisation;300120;306320;6200;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;In front;VA_front;TT;40;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.148925335;Different;NA;289800;Time_ex_rcp;273870;Unk;283883;Unk
ZEWACT_151221_Exp58;VEC0056b;820;820;Yes;VEG1297;Gesture;311680;314560;2880;Include;Ear-Spread;No;Yes;Yes;NA;VEV0287;Vocalisation;312500;314760;2260;Exclude_end;Rumble;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;Perpendicular;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;TT;40;Female;0.148925335;Different;NA;289800;Time_ex_sgn;273870;Unk;275100;Unk
ZEWACT_151221_Exp58;VEC0056b;1134;1134;Yes;VEG1302;Gesture;297706;300006;2300;Include;Trunk-Reach;No;Yes;Yes;NA;VEV0286;Vocalisation;298840;301860;3020;Exclude_end;Rumble;Visual;Trunk;NV;No;NV;App_Undir;u_0;None;NV;Rump;VA_90;Parallel;No_VA;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;TT;40;Female;0.148925335;Different;NA;289800;Time_ex_sgn;273870;Unk;275100;Unk
ZEWACT_151221_Exp58;VEC0056b;640;640;Yes;VEG1310;Gesture;298200;301400;3200;Include;Tail-Waggling;No;Yes;Yes;NA;VEV0286;Vocalisation;298840;301860;3020;Exclude_end;Rumble;Unk;Tail;2;No;NV;App_Undir;0_1;None;NV;NV;VA_front;Parallel;VA_front;DM;46;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;TT;40;Female;0.148925335;Different;NA;289800;Time_ex_sgn;273870;Unk;275100;Unk
ZEWACT_161221_Exp59;VEC0057b;2482;2482;Yes;VEG1322;Gesture;323718;327385;3667;Exclude_end;Ear-Spread;No;Yes;Yes;NA;VEV0294;Vocalisation;326200;331160;4960;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_front;In front;VA_front;KB;20;Female;Travel;Af_Lit_Greet;Unk;Greet_unc;DM;46;Male;0.21952885;Different;NA;333884;Exclude;298600;Unk;308884;Unk
ZEWACT_161221_Exp60;VEC0058a;453;453;Yes;VEG1331;Gesture;204320;208680;4360;Include;Ear-Slight-Spread;No;Yes;Yes;NA;VEV0297;Vocalisation;204773;210480;5707;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.122442521;Same;NA;197180;Exclude;206333;Ch_rumble_time_inc;179780;Unk
ZEWACT_131221_Exp55;VEC0053a;271;271;Yes;VEG1335;Gesture;174600;175540;940;Include;Ear-Spread;No;NV;Yes;NA;VEV0254;Vocalisation;174871;180303;5432;Include;Roar;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;MN;26;Male;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.160529737;Same;NA;187298;Goal_rcp;176900;Roar;165000;Unk
ZEWACT_161221_Exp60;VEC0058a;8373;8373;Yes;VEG1350;Gesture;196400;206500;10100;Include;Tail-Waggling;No;Yes;Yes;NA;VEV0297;Vocalisation;204773;210480;5707;Include;Rumble;Unk;Tail;Unk;No;NV;App_Undir;10_20;None;NV;NV;VA_front;Perpendicular;Unk;HW;20;Female;Travel;Af_Lit_Greet;Temp_gland_secr;Greet_unc;MS;20;Female;0.122442521;Same;NA;197180;Exclude;206333;Ch_rumble_time_inc;179780;Unk
ZEWACT_161121_Exp13_LG1;VEC0012a;1131;1131;Yes;VEG1363;Gesture;286629;287889;1260;Include;Ear-Spread;No;Yes;Yes;NA;VEV0039;Vocalisation;287760;293520;5760;Include;Rumble;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;HW;20;Female;0.375132225;Same;NA;288873;Goal_rcp;249400;Rumble;247793;Tail-Raise
ZEWACT_071221_Exp45;VEC0044b;1793;1793;Yes;VEG1407;Gesture;221927;226250;4323;Include;Ear-Flapping;No;Yes;Yes;NA;VEV0208;Vocalisation;223720;228520;4800;Include;Rumble;Audible;Ear;3;Yes;Unk;App_Undir;0_1;None;B;NV;VA_90;Parallel;VA_90;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;DM;46;Male;0.21952885;Different;NA;215800;Time_ex_sgn;181920;Ch_rumble_time_inc;184200;Unk
ZEWACT_101121_Exp4;VEC0006a;721;721;Yes;VEG1420;Gesture;528786;530125;1339;Include;Trunk-Reach;No;NV;Yes;NA;VEV0014;Vocalisation;529507;531267;1760;Include;Trumpet;Visual;Trunk;NV;No;NV;App_Undir;1_3;None;NV;Body;Looking_Back;Behind;VA_front;MN;26;Male;Feeding;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;TT;40;Female;0.178494222;Different;Tatu not in frame at beginning of greeting;534240;Goal_rcp;473440;Ch_rumble_time_inc;473611;Unk
