;File_name;Com_number;S_number;Signal;S_start_T;S_end_T;S_duration;S_Dur_ana;Signal_record;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
290;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0207;Gesture;240413;241640;1227;Include;Ear-Slap;Audible;Ear;NV;Yes;Neck;App_Undir;50_100;None;Ba;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
291;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0208;Gesture;241653;244266;2613;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
292;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0210;Gesture;244266;247013;2747;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
293;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0211 ;Gesture;247039;248845;1806;Include;Ear-Flapping;Audible;Ear;1;Yes;Neck;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
294;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0213;Gesture;248845;253093;4248;Include;Ear-Flapping;Audible;Ear;3;Unk;NV;App_Undir;20_50;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
295;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0214;Gesture;254945;255940;995;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
296;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0215;Gesture;255947;258282;2335;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
297;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0216;Gesture;258520;260340;1820;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
298;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0217;Gesture;263550;264617;1067;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;5_10;None;Unk;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
299;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0218;Gesture;264630;269200;4570;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
300;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0219 ;Gesture;269822;271708;1886;Exclude_end;Ear-Flapping;Audible;Ear;1;Yes;Neck;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
301;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0221;Gesture;271741;274381;2640;Include;Ear-Flapping;Audible;Ear;2;Yes;NV;App_Undir;5_10;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
302;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0222;Gesture;274688;276194;1506;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
303;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0224;Gesture;277881;279693;1812;Include;Ear-Flapping;Audible;Ear;2;Unk;NV;App_Undir;1_3;None;B;NV;VA_front;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
304;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0225;Gesture;280334;281680;1346;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
305;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0227;Gesture;284179;285326;1147;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;0_1;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
306;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0231;Gesture;296500;298620;2120;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
307;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1121;Gesture;276201;277881;1680;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;3_5;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
308;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1124;Gesture;281946;284179;2233;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
309;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1126;Gesture;286780;287906;1126;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;1_3;None;B;NV;VA_front;Parallel;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
310;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1127;Gesture;287906;295250;7344;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
311;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1128;Gesture;295250;296470;1220;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;No_VA;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
312;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1132;Gesture;275681;276774;1093;Include;Ear-Flapping;Audible;Ear;NV;Yes;Neck;App_Undir;3_5;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
313;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG0236;Gesture;240100;245800;5700;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;50_100;None;NV;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
314;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1134;Gesture;245950;285000;39050;Include;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;20_50;None;NV;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;peeing;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
318;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1137;Gesture;270510;273490;2980;Include;Trunk-Side-Swinging;Visual;Trunk;1;No;NV;App_Undir;5_10;None;NV;NV;VA_front;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
319;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1138;Gesture;275760;277320;1560;Include;Trunk-Side-Swinging;Visual;Trunk;1;No;NV;App_Undir;1_3;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
320;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1140;Gesture;284200;286380;2180;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Body;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
321;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1141;Gesture;293460;295270;1810;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;1_3;None;NV;Mouth;VA_front;Parallel;VA_90;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
322;ZEWACT_171121_Exp15_LG1;VEC0014a;VEG1142;Gesture;295270;298380;3110;Include;Trunk-Swinging;Visual;Trunk;1;No;NV;App_Undir;1_3;None;NV;NV;VA_front;Parallel;No_VA;NA;NA;NA;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;302800;Time_ex_sgn;265209;Unk;243100;Unclear
323;ZEWACT_171121_Exp15_LG1;VEC0014a;VEV0040;Vocalisation;233600;238520;4920;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;No;Yes;NSG;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;NA;NA;NA;NA;NA;NA
324;ZEWACT_171121_Exp15_LG1;VEC0014a;VEV0041;Vocalisation;240933;244773;3840;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;NA;NA;NA;NA;NA;NA
325;ZEWACT_171121_Exp15_LG1;VEC0014a;VEV0042;Vocalisation;247613;252106;4493;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;NA;NA;NA;NA;NA;NA
326;ZEWACT_171121_Exp15_LG1;VEC0014a;VEV0043;Vocalisation;254866;261440;6574;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;NA;NA;NA;NA;NA;NA
327;ZEWACT_171121_Exp15_LG1;VEC0014a;VEV0044;Vocalisation;263159;264060;901;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;NA;NA;NA;NA;NA;NA
328;ZEWACT_171121_Exp15_LG1;VEC0014a;VEV0045;Vocalisation;275689;276163;474;Include;Trumpet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Unk;NV;Yes;NA;MS;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_rcp;KB;20;Female;0.137141714;Same;NA;NA;NA;NA;NA;NA;NA
329;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1077;Gesture;243100;247200;4100;Include;Ear-Flapping;Audible;Ear;3;Unk;Unk;App_Undir;20_50;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
330;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1078;Gesture;248489;250809;2320;Include;Ear-Flapping;Audible;Ear;2;Unk;Unk;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
331;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1079;Gesture;250809;257249;6440;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
332;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1080;Gesture;257249;260253;3004;Include;Ear-Flapping;Audible;Ear;2;Yes;Neck;App_Undir;10_20;None;B;NV;VA_front;Perpendicular;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
333;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1081;Gesture;260253;267554;7301;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
334;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1082;Gesture;267554;269653;2099;Include;Ear-Flapping;Audible;Ear;2;Yes;Neck;App_Undir;5_10;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
335;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1083;Gesture;269653;278560;8907;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
336;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1084;Gesture;278560;280979;2419;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
337;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1085;Gesture;280979;285764;4785;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
338;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1086;Gesture;285764;288980;3216;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;0_1;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
339;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1087;Gesture;288980;294509;5529;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;1_3;None;B;NV;VA_90;Parallel;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
340;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG0223;Gesture;260420;266820;6400;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
341;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG0226;Gesture;275274;276394;1120;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;3_5;None;R;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
342;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1120;Gesture;252480;255441;2961;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
343;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1122;Gesture;269400;272240;2840;Include;Head-Raise;Visual;Head;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
344;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1123;Gesture;273049;274659;1610;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;5_10;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
345;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG0228;Gesture;267748;272956;5208;Include;Tail-Waggling;Unk;Tail;Unk;No;NV;App_Undir;5_10;None;NV;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
346;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG0229;Gesture;272956;276080;3124;Exclude_end;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;5_10;None;NV;NV;VA_front;In front;Unk;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
347;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG0230;Gesture;276678;280151;3473;Include;Rump-Present;Visual;Rump;NV;No;NV;App_Undir;1_3;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
349;ZEWACT_171121_Exp15_LG1;VEC0014b;VEG1125;Gesture;251250;261649;10399;Exclude;Tail-Waggling;Unk;Tail;9;No;NV;App_Undir;10_20;None;NV;NV;VA_front;Perpendicular;Unk;NA;NA;NA;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;302800;Time_ex_rcp;254866;Rumble;243745;Ear-Slap
352;ZEWACT_171121_Exp15_LG1;VEC0014b;VEV0046;Vocalisation;309260;314000;4740;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;KB;20;Female;Travel;Af_Lit_Greet;Urin_Temp_gland;Greet_sgn;MS;20;Female;0.137141714;Same;NA;NA;NA;NA;NA;NA;NA
353;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0235;Gesture;507800;534800;27000;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;50_100;None;B;NV;VA_front;In front;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
354;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0237;Gesture;536760;537986;1226;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;20_50;None;R;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
355;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0238;Gesture;537986;543146;5160;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
356;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0239;Gesture;543155;545221;2066;Include;Ear-Flapping;Audible;Ear;1;Yes;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
357;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0240;Gesture;545228;546320;1092;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
358;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0241;Gesture;546320;547767;1447;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;5_10;None;Ba;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
359;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0243;Gesture;550720;554244;3524;Include;Ear-Flapping;Audible;Ear;2;Yes;NV;App_Undir;3_5;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
360;ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0244;Gesture;554263;560641;6378;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0.160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
