File_name;Com_number;S_number;Signal;S_start_T;S_end_T;S_duration;S_Dur_ana;Signal_record;Signal_modality;Body_part;Repetition;Audible;Contact_part;Directionality;Distance_rcp;Object;Laterality;Rcp_Body_part;Sig_gaze;Rcp_position;Rcp_Visual_att;V_Combination;V_Mouth_open;V_Sgn_in_frame;S_Comment;Signaller;Signaller_age;Signaller_sex;Sgn_prior_context;Sgn_post_context;Sgn_olf_signals;Goal;Recipient;Recipient_age;Recipeint_sex;NN_Index;Sex_Dyad;Comment;BhvCh_start_T;BhvCh_start;Voc_rcp_T;Voc_rcp;G_rcp_T;G_rcp
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0235;Gesture;507800;534800;27000;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;50_100;None;B;NV;VA_front;In front;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0237;Gesture;536760;537986;1226;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;20_50;None;R;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0238;Gesture;537986;543146;5160;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0239;Gesture;543155;545221;2066;Include;Ear-Flapping;Audible;Ear;1;Yes;Neck;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0240;Gesture;545228;546320;1092;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0241;Gesture;546320;547767;1447;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;5_10;None;Ba;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0243;Gesture;550720;554244;3524;Include;Ear-Flapping;Audible;Ear;2;Yes;NV;App_Undir;3_5;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0244;Gesture;554263;560641;6378;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0245;Gesture;560651;561671;1020;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;0;None;B;NV;No_VA;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0246;Gesture;561680;567390;5710;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;u_0;None;B;NV;No_VA;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0247;Gesture;567390;568800;1410;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;u_0;None;B;NV;No_VA;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0248;Gesture;568800;570800;2000;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;No_VA;Perpendicular;Unclear;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG1090;Gesture;505800;507800;2000;Include;Ear-Flapping;Audible;Ear;1;Unk;Unk;App_Undir;>100;None;B;NV;VA_front;In front;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG1133;Gesture;534800;536720;1920;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;20_50;None;B;NV;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG1139;Gesture;547767;550720;2953;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;3_5;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0254;Gesture;543400;544920;1520;Include;Head-Dip;Visual;Head;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0255;Gesture;545214;546400;1186;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;5_10;None;R;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0256;Gesture;558941;560321;1380;Include;Head-Shake;Audible;Head;NV;Yes;NV;App_Undir;0_1;None;NV;NV;VA_90;Parallel;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG1156;Gesture;548273;549453;1180;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;5_10;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG1157;Gesture;554423;556555;2132;Include;Ear-Brush;Tactile;Ear;NV;No;NV;App_Undir;0;None;R;Ear;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG1369;Gesture;525400;527000;1600;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;20_50;None;R;NV;VA_front;Perpendicular;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0257;Gesture;543126;559700;16574;Include;Tail-Waggling;Unk;Tail;9;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0258;Gesture;559715;562825;3110;Include;Tail-Touch;Tactile;Tail;NV;No;NV;App_Undir;0_1;None;NV;Body_front;VA_90;In front;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0259;Gesture;562825;579680;16855;Include;Tail-Touch;Tactile;Tail;NV;No;NV;App_Undir;0;None;NV;Front_limb;No_VA;Parallel;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0263;Gesture;542240;556680;14440;Include;Trunk-Shaking;Visual;Trunk;12;No;NV;App_Undir;10_20;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEG0264;Gesture;556680;558880;2200;Include;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Rump;VA_90;Parallel;No_VA;NA;NA;NA;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;565400;Time_ex_rcp;534120;Rumble;424000;Unk
ZEWACT_171121_Exp16_LG1;VEC0015a;VEV0241;Vocalisation;557400;558520;1120;Include;Trumpet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;No;Yes;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_171121_Exp16_LG1;VEC0015a;VEV0048;Vocalisation;559340;560020;680;Include;Trumpet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;No;Yes;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_171121_Exp16_LG1;VEC0015a;VEV0049;Vocalisation;561906;565693;3787;Exclude_start;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;MN;26;Male;Travel;Af_Lit_Greet;Urinating;Greet_sgn;DM;46;Male;0,160529737;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0265;Gesture;533240;540280;7040;Include;Ear-Flapping;Audible;Ear;5;Yes;Neck;App_Undir;10_20;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0266;Gesture;540280;541920;1640;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0268;Gesture;541940;551430;9490;Include;Ear-Flapping;Audible;Ear;6;Yes;Neck;App_Undir;5_10;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0269;Gesture;551430;552390;960;Include;Ear-Spread;Visual;Ear;NV;No;NV;App_Undir;1_3;None;R;NV;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0270;Gesture;552410;555039;2629;Include;Ear-Flapping;Audible;Ear;2;Yes;Neck;App_Undir;1_3;None;B;NV;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0271;Gesture;555039;557720;2681;Include;Ear-Brush;Tactile;Ear;NV;No;NV;App_Undir;0_1;None;R;Ear;VA_front;Perpendicular;VA_90;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0272;Gesture;551452;552559;1107;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;1_3;None;L;NV;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0273;Gesture;555971;558041;2070;Include;Ear-Flapping;Audible;Ear;2;No;NV;App_Undir;0;None;L;NV;VA_front;Parallel;No_VA;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0274;Gesture;558041;565541;7500;Include;Ear-Flapping;Audible;Ear;5;Yes;Neck;App_Undir;0_1;None;B;NV;No_VA;Parallel;No_VA;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0275;Gesture;565541;566321;780;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;0_1;None;B;NV;VA_90;In front;No_VA;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0276;Gesture;566341;583940;17599;Include;Ear-Flapping;Audible;Ear;10;Yes;NV;App_Undir;0_1;None;B;NV;VA_90;Perpendicular;No_VA;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0284;Gesture;547544;548624;1080;Include;Head-Waggling;Visual;Head;1;No;NV;App_Undir;1_3;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0279;Gesture;549609;551120;1511;Exclude_end;Trunk-Shaking;Visual;Trunk;1;No;NV;App_Undir;1_3;None;NV;NV;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0280;Gesture;552500;555540;3040;Exclude_start;Trunk-Reach;Visual;Trunk;NV;No;NV;App_Undir;0_1;None;NV;T_Gland;VA_front;In front;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0281;Gesture;557306;564043;6737;Include;Tail-Waggling;Unk;Tail;4;No;NV;Self;0_1;None;NV;NV;VA_90;Parallel;VA_front;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEG0282;Gesture;563740;567000;3260;Include;Trunk-Reach_Touch_Unc;Unk;Trunk;NV;No;NV;App_Undir;0_1;None;NV;Body;VA_90;Perpendicular;Unclear;NA;NA;NA;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;560000;Time_ex_sgn;544840;Unk;534800;Ear-Flapping
ZEWACT_171121_Exp16_LG1;VEC0015b;VEV0051;Vocalisation;534120;539360;5240;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_171121_Exp16_LG1;VEC0015b;VEV0052;Vocalisation;558720;563733;5013;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_171121_Exp16_LG1;VEC0015b;VEV0053;Vocalisation;566880;571720;4840;Include;Rumble;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;No;Yes;Yes;NA;DM;46;Male;Listening;Af_Lit_Greet;Urinating;Greet_rcp;MN;26;Male;0,160529737;Same;NA;NA;NA;NA;NA;NA;NA
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0285;Gesture;282060;284106;2046;Include;Ear-Flapping;Audible;Ear;2;No;NV;App_Undir;Out_of_sight;None;Unk;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0286;Gesture;284106;288157;4051;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0287;Gesture;288157;291953;3796;Include;Ear-Flapping;Audible;Ear;3;Yes;Neck;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0288;Gesture;291953;301602;9649;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;Unk;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0289;Gesture;301602;303571;1969;Include;Ear-Flapping;Audible;Ear;1;Unk;NV;App_Undir;Out_of_sight;None;B;NV;VA_90;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0290;Gesture;303576;321700;18124;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;Out_of_sight;None;B;NV;VA_90;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0291;Gesture;321708;323008;1300;Include;Ear-Slap;Audible;Ear;NV;Yes;Neck;App_Undir;10_20;None;B;NV;VA_90;Not in frame;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0292;Gesture;323028;332500;9472;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;10_20;None;B;NV;Unk;Not in frame;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0293;Gesture;332528;333788;1260;Include;Ear-Flapping;Audible;Ear;1;No;NV;App_Undir;5_10;None;B;NV;Looking_Back;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0294;Gesture;333808;335840;2032;Include;Ear-Slight-Spread;Visual;Ear;NV;No;NV;App_Undir;5_10;None;B;NV;VA_90;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0295;Gesture;335874;337214;1340;Include;Ear-Flapping;Audible;Ear;1;Yes;NV;App_Undir;3_5;None;B;NV;Looking_Back;Parallel;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0296;Gesture;337234;342814;5580;Include;Ears-Stiff;Visual;Ear;NV;No;NV;App_Undir;3_5;None;B;NV;VA_90;Parallel;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0297;Gesture;306176;307898;1722;Include;Ear-Flapping;Audible;Ear;1;No;NV;App_Undir;Out_of_sight;None;L;NV;VA_90;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0298;Gesture;317588;318768;1180;Include;Ear-Flapping;Audible;Ear;1;No;NV;App_Undir;Out_of_sight;None;L;NV;VA_90;Not in frame;Out_of_sight;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0299;Gesture;320650;326021;5371;Include;Rump-Present;Visual;Rump;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_90;Not in frame;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0300;Gesture;322115;324675;2560;Exclude_start;Tail-Raise;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;VA_90;Not in frame;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0301;Gesture;324675;331973;7298;Include;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;10_20;None;NV;NV;Looking_Back;Not in frame;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0302;Gesture;333504;337984;4480;Include;Tail-Waggling;Unk;Tail;3;No;NV;App_Undir;5_10;None;NV;NV;Looking_Back;Perpendicular;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
ZEWACT_181121_Exp17_LG1;VEC0016a;VEG0303;Gesture;337984;342949;4965;Exclude_end;Tail-Stiff;Unk;Tail;NV;No;NV;App_Undir;3_5;None;NV;NV;VA_90;Parallel;VA_front;NA;NA;NA;NA;MS;20;Female;Drinking;Af_Lit_Greet;Urin_Temp_gland;Greet_unc;KB;20;Female;0,137141714;Same;NA;268331;Time_ex_amb;285280;Roar;268331;Unk
